date,price,price_ln,return
1953-12-31,24.81,3.211246798,0
1954-01-04,24.95,3.216873822,0.005627024
1954-01-05,25.1,3.222867846,0.005994024
1954-01-06,25.14,3.224460203,0.001592357
1954-01-07,25.06,3.221272949,-0.003187254
1954-01-08,24.93,3.216071898,-0.005201052
1954-01-11,24.8,3.210843653,-0.005228244
1954-01-12,24.93,3.216071898,0.005228244
1954-01-13,25.07,3.221671912,0.005600015
1954-01-14,25.19,3.22644709,0.004775178
1954-01-15,25.43,3.235929579,0.009482489
1954-01-18,25.43,3.235929579,0
1954-01-19,25.68,3.245712479,0.009782899
1954-01-20,25.75,3.248434627,0.002722148
1954-01-21,25.79,3.24998682,0.001552193
1954-01-22,25.85,3.252310601,0.002323781
1954-01-25,25.93,3.2554006,0.003089999
1954-01-26,26.09,3.261552099,0.0061515
1954-01-27,26.01,3.258481079,-0.00307102
1954-01-28,26.02,3.258865473,0.000384394
1954-01-29,26.08,3.261168737,0.002303264
1954-02-01,25.99,3.257711849,-0.003456888
1954-02-02,25.92,3.255014871,-0.002696977
1954-02-03,26.01,3.258481079,0.003466208
1954-02-04,26.2,3.265759411,0.007278331
1954-02-05,26.3,3.269568939,0.003809528
1954-02-08,26.23,3.266903794,-0.002665145
1954-02-09,26.17,3.264613717,-0.002290077
1954-02-10,26.14,3.263466708,-0.001147008
1954-02-11,26.06,3.260401572,-0.003065136
1954-02-12,26.12,3.262701304,0.002299733
1954-02-15,26.04,3.259633817,-0.003067487
1954-02-16,25.81,3.250762014,-0.008871804
1954-02-17,25.86,3.252697373,0.00193536
1954-02-18,25.96,3.256556892,0.003859518
1954-02-19,25.92,3.255014871,-0.00154202
1954-02-23,25.83,3.251536607,-0.003478264
1954-02-24,25.83,3.251536607,0
1954-02-25,25.91,3.254628995,0.003092387
1954-02-26,26.15,3.263849191,0.009220196
1954-03-01,26.25,3.267665989,0.003816799
1954-03-02,26.32,3.270329106,0.002663117
1954-03-03,26.32,3.270329106,0
1954-03-04,26.41,3.273742726,0.00341362
1954-03-05,26.52,3.277899165,0.004156439
1954-03-08,26.45,3.275256158,-0.002643007
1954-03-09,26.51,3.27752202,0.002265862
1954-03-10,26.57,3.27978276,0.002260739
1954-03-11,26.69,3.284288963,0.004506204
1954-03-12,26.69,3.284288963,0
1954-03-15,26.57,3.27978276,-0.004506204
1954-03-16,26.56,3.279406325,-0.000376435
1954-03-17,26.62,3.281662813,0.002256488
1954-03-18,26.73,3.28578653,0.004123717
1954-03-19,26.81,3.288774952,0.002988422
1954-03-22,26.79,3.288028684,-0.000746269
1954-03-23,26.6,3.280911216,-0.007117468
1954-03-24,26.47,3.276012016,-0.0048992
1954-03-25,26.42,3.274121299,-0.001890717
1954-03-26,26.56,3.279406325,0.005285026
1954-03-29,26.66,3.283164315,0.00375799
1954-03-30,26.69,3.284288963,0.001124649
1954-03-31,26.94,3.293612171,0.009323208
1954-04-01,27.17,3.302113423,0.008501252
1954-04-02,27.21,3.303584553,0.001471129
1954-04-05,27.26,3.305420426,0.001835873
1954-04-06,27.01,3.296207168,-0.009213258
1954-04-07,27.11,3.299902664,0.003695496
1954-04-08,27.38,3.30981282,0.009910156
1954-04-09,27.58,3.317090872,0.007278053
1954-04-12,27.57,3.316728225,-0.000362647
1954-04-13,27.64,3.319263999,0.002535774
1954-04-14,27.85,3.326832966,0.007568967
1954-04-15,27.94,3.330059354,0.003226387
1954-04-19,27.76,3.323596136,-0.006463218
1954-04-20,27.75,3.32323584,-0.000360295
1954-04-21,27.64,3.319263999,-0.003971841
1954-04-22,27.68,3.320710131,0.001446132
1954-04-23,27.78,3.324316337,0.003606207
1954-04-26,27.88,3.327909586,0.003593249
1954-04-27,27.76,3.323596136,-0.00431345
1954-04-28,27.76,3.323596136,0
1954-04-29,28.18,3.338612506,0.015016371
1954-04-30,28.26,3.341447377,0.002834871
1954-05-03,28.21,3.339676525,-0.001770852
1954-05-04,28.28,3.342154841,0.002478316
1954-05-05,28.29,3.342508385,0.000353544
1954-05-06,28.51,3.350254903,0.007746518
1954-05-07,28.65,3.355153443,0.00489854
1954-05-10,28.62,3.354105774,-0.001047669
1954-05-11,28.49,3.349553149,-0.004552626
1954-05-12,28.72,3.357593744,0.008040596
1954-05-13,28.56,3.352007137,-0.005586607
1954-05-14,28.8,3.360375387,0.00836825
1954-05-17,28.84,3.361763312,0.001387925
1954-05-18,28.85,3.362109993,0.000346681
1954-05-19,28.72,3.357593744,-0.004516249
1954-05-20,28.82,3.361069591,0.003475846
1954-05-21,28.99,3.366950943,0.005881352
1954-05-24,29,3.36729583,0.000344887
1954-05-25,28.93,3.364879119,-0.002416711
1954-05-26,29.17,3.373140784,0.008261665
1954-05-27,29.05,3.369018483,-0.004122301
1954-05-28,29.19,3.373826185,0.004807702
1954-06-01,29.19,3.373826185,0
1954-06-02,29.16,3.372797907,-0.001028278
1954-06-03,29.15,3.372454913,-0.000342994
1954-06-04,29.1,3.370738174,-0.001716739
1954-06-07,28.99,3.366950943,-0.003787231
1954-06-08,28.34,3.344274234,-0.022676709
1954-06-09,28.15,3.337547355,-0.00672688
1954-06-10,28.34,3.344274234,0.00672688
1954-06-11,28.58,3.352707173,0.008432938
1954-06-14,28.62,3.354105774,0.001398602
1954-06-15,28.83,3.361416512,0.007310738
1954-06-16,29.04,3.36867419,0.007257678
1954-06-17,28.96,3.365915568,-0.002758622
1954-06-18,29.04,3.36867419,0.002758622
1954-06-21,29.06,3.369362658,0.000688468
1954-06-22,29.08,3.370050653,0.000687995
1954-06-23,29.13,3.371768571,0.001717918
1954-06-24,29.26,3.376221396,0.004452825
1954-06-25,29.2,3.374168709,-0.002052686
1954-06-28,29.28,3.376904689,0.00273598
1954-06-29,29.43,3.382014562,0.005109873
1954-06-30,29.21,3.374511116,-0.007503446
1954-07-01,29.21,3.374511116,0
1954-07-02,29.59,3.387436466,0.01292535
1954-07-06,29.92,3.398527153,0.011090687
1954-07-07,29.94,3.399195379,0.000668226
1954-07-08,29.94,3.399195379,0
1954-07-09,30.14,3.405853193,0.006657814
1954-07-12,30.12,3.405189403,-0.00066379
1954-07-13,30.02,3.401863826,-0.003325577
1954-07-14,30.09,3.404192891,0.002329064
1954-07-15,30.19,3.407510744,0.003317853
1954-07-16,30.06,3.403195384,-0.004315359
1954-07-19,29.98,3.400530493,-0.002664892
1954-07-20,29.84,3.395849775,-0.004680717
1954-07-21,30.03,3.402196882,0.006347107
1954-07-22,30.27,3.410157123,0.007960241
1954-07-23,30.31,3.411477691,0.001320568
1954-07-26,30.34,3.412466974,0.000989283
1954-07-27,30.52,3.418382206,0.005915232
1954-07-28,30.58,3.420346201,0.001963994
1954-07-29,30.69,3.423936869,0.003590668
1954-07-30,30.88,3.430108725,0.006171857
1954-08-02,30.99,3.433664572,0.003555847
1954-08-03,30.93,3.431726587,-0.001937985
1954-08-04,30.9,3.430756184,-0.000970403
1954-08-05,30.77,3.426540189,-0.004215995
1954-08-06,30.38,3.413784497,-0.012755692
1954-08-09,30.12,3.405189403,-0.008595094
1954-08-10,30.37,3.413455279,0.008265876
1954-08-11,30.72,3.424913908,0.011458629
1954-08-12,30.59,3.420673158,-0.00424075
1954-08-13,30.72,3.424913908,0.00424075
1954-08-16,31.05,3.435598808,0.0106849
1954-08-17,31.12,3.437850699,0.002251891
1954-08-18,31.09,3.436886224,-0.000964475
1954-08-19,31.16,3.439135221,0.002248997
1954-08-20,31.21,3.440738556,0.001603335
1954-08-23,31,3.433987204,-0.006751352
1954-08-24,30.87,3.429784839,-0.004202366
1954-08-25,30.65,3.422632662,-0.007152176
1954-08-26,30.57,3.420019136,-0.002613526
1954-08-27,30.66,3.422958873,0.002939738
1954-08-30,30.35,3.412796518,-0.010162356
1954-08-31,29.83,3.395514599,-0.017281919
1954-09-01,30.04,3.402529827,0.007015228
1954-09-02,30.27,3.410157123,0.007627296
1954-09-03,30.5,3.417726684,0.007569561
1954-09-07,30.66,3.422958873,0.00523219
1954-09-08,30.68,3.423610976,0.000652103
1954-09-09,30.73,3.425239376,0.0016284
1954-09-10,30.84,3.428812549,0.003573173
1954-09-13,31.12,3.437850699,0.009038151
1954-09-14,31.28,3.442978916,0.005128216
1954-09-15,31.29,3.443298558,0.000319642
1954-09-16,31.46,3.448716898,0.00541834
1954-09-17,31.71,3.456632089,0.007915191
1954-09-20,31.57,3.452207303,-0.004424786
1954-09-21,31.79,3.459151775,0.006944472
1954-09-22,32,3.465735903,0.006584128
1954-09-23,32.18,3.471345142,0.005609239
1954-09-24,32.4,3.478158423,0.006813281
1954-09-27,32.53,3.48216274,0.004004318
1954-09-28,32.69,3.487069221,0.00490648
1954-09-29,32.5,3.481240089,-0.005829131
1954-09-30,32.31,3.47537678,-0.005863309
1954-10-01,32.29,3.474757585,-0.000619195
1954-10-04,32.47,3.480316586,0.005559001
1954-10-05,32.63,3.485232111,0.004915524
1954-10-06,32.76,3.489208259,0.003976148
1954-10-07,32.69,3.487069221,-0.002139038
1954-10-08,32.67,3.486457226,-0.000611995
1954-10-11,32.41,3.478467017,-0.007990208
1954-10-12,32.28,3.474447843,-0.004019174
1954-10-13,32.27,3.474138006,-0.000309837
1954-10-14,31.88,3.461978854,-0.012159152
1954-10-15,31.71,3.456632089,-0.005346765
1954-10-18,31.83,3.460409241,0.003777153
1954-10-19,31.91,3.46291944,0.002510199
1954-10-20,32.17,3.471034341,0.008114901
1954-10-21,32.13,3.469790173,-0.001244168
1954-10-22,32.13,3.469790173,0
1954-10-25,31.96,3.464485121,-0.005305052
1954-10-26,31.94,3.463859143,-0.000625978
1954-10-27,32.02,3.466360708,0.002501565
1954-10-28,31.88,3.461978854,-0.004381854
1954-10-29,31.68,3.455685567,-0.006293287
1954-11-01,31.79,3.459151775,0.003466208
1954-11-03,32.44,3.479392229,0.020240454
1954-11-04,32.82,3.491038086,0.011645856
1954-11-05,32.71,3.487680842,-0.003357244
1954-11-08,33.02,3.497113438,0.009432597
1954-11-09,33.15,3.501042717,0.003929278
1954-11-10,33.18,3.501947285,0.000904568
1954-11-11,33.47,3.510649515,0.00870223
1954-11-12,33.54,3.512738756,0.002089241
1954-11-15,33.47,3.510649515,-0.002089241
1954-11-16,33.57,3.513632811,0.002983296
1954-11-17,33.63,3.515418526,0.001785715
1954-11-18,33.44,3.509752788,-0.005665738
1954-11-19,33.45,3.510051787,0.000298998
1954-11-22,33.58,3.513930652,0.003878865
1954-11-23,34.03,3.527242489,0.013311837
1954-11-24,34.22,3.532810268,0.00556778
1954-11-26,34.55,3.54240755,0.009597282
1954-11-29,34.54,3.542118073,-0.000289477
1954-11-30,34.24,3.533394551,-0.008723521
1954-12-01,33.99,3.526066364,-0.007328188
1954-12-02,34.18,3.531640678,0.005574314
1954-12-03,34.49,3.540669427,0.009028749
1954-12-06,34.76,3.5484673,0.007797873
1954-12-07,34.92,3.553059731,0.004592431
1954-12-08,34.86,3.55134004,-0.001719691
1954-12-09,34.69,3.546451461,-0.004888579
1954-12-10,34.56,3.542696944,-0.003754517
1954-12-13,34.59,3.543564623,0.000867679
1954-12-14,34.35,3.536602019,-0.006962604
1954-12-15,34.56,3.542696944,0.006094925
1954-12-16,34.93,3.553346059,0.010649115
1954-12-17,35.02,3.555919327,0.002573268
1954-12-20,35.33,3.564732461,0.008813135
1954-12-21,35.38,3.566146689,0.001414227
1954-12-22,35.34,3.565015467,-0.001131222
1954-12-23,35.37,3.565864003,0.000848536
1954-12-27,35.07,3.557346064,-0.008517939
1954-12-28,35.43,3.567558919,0.010212855
1954-12-29,35.74,3.57627051,0.008711591
1954-12-30,35.74,3.57627051,0
1954-12-31,35.98,3.582963229,0.006692719
1955-01-03,36.75,3.604138226,0.021174997
1955-01-04,36.42,3.595118074,-0.009020151
1955-01-05,35.52,3.570095918,-0.025022156
1955-01-06,35.04,3.556490266,-0.013605652
1955-01-07,35.33,3.564732461,0.008242195
1955-01-10,35.79,3.577668525,0.012936063
1955-01-11,35.68,3.574590308,-0.003078217
1955-01-12,35.58,3.571783682,-0.002806625
1955-01-13,35.43,3.567558919,-0.004224763
1955-01-14,35.28,3.563316231,-0.004242688
1955-01-17,34.58,3.54327548,-0.020040751
1955-01-18,34.8,3.549617387,0.006341907
1955-01-19,34.96,3.554204551,0.004587164
1955-01-20,35.13,3.559055466,0.004850915
1955-01-21,35.44,3.567841126,0.008785659
1955-01-24,35.52,3.570095918,0.002254792
1955-01-25,35.51,3.569814347,-0.000281571
1955-01-26,35.95,3.582129084,0.012314737
1955-01-27,35.99,3.583241122,0.001112038
1955-01-28,36.19,3.588782838,0.005541715
1955-01-31,36.63,3.600867577,0.012084739
1955-02-01,36.72,3.603321566,0.002453989
1955-02-02,36.61,3.600321427,-0.003000139
1955-02-03,36.44,3.595667072,-0.004654355
1955-02-04,36.96,3.609836247,0.014169174
1955-02-07,36.96,3.609836247,0
1955-02-08,36.46,3.596215769,-0.013620478
1955-02-09,36.75,3.604138226,0.007922456
1955-02-10,37.08,3.613077741,0.008939515
1955-02-11,37.15,3.614963771,0.00188603
1955-02-14,36.89,3.607940512,-0.00702326
1955-02-15,36.89,3.607940512,0
1955-02-16,36.77,3.604682295,-0.003258216
1955-02-17,36.84,3.606584211,0.001901916
1955-02-18,36.89,3.607940512,0.0013563
1955-02-21,36.85,3.606855619,-0.001084893
1955-02-23,36.82,3.606041176,-0.000814443
1955-02-24,36.62,3.600594539,-0.005446637
1955-02-25,36.57,3.599228232,-0.001366307
1955-02-28,36.76,3.604410297,0.005182065
1955-03-01,36.83,3.60631273,0.001902433
1955-03-02,37.15,3.614963771,0.008651041
1955-03-03,37.29,3.618725194,0.003761423
1955-03-04,37.52,3.624874124,0.00614893
1955-03-07,37.28,3.61845699,-0.006417134
1955-03-08,36.58,3.599501643,-0.018955347
1955-03-09,36.22,3.589611452,-0.009890191
1955-03-10,36.45,3.595941458,0.006330006
1955-03-11,35.82,3.578506397,-0.017435062
1955-03-14,34.96,3.554204551,-0.024301846
1955-03-15,35.71,3.575430762,0.021226211
1955-03-16,35.98,3.582963229,0.007532467
1955-03-17,36.12,3.586846729,0.0038835
1955-03-18,36.18,3.58850648,0.001659751
1955-03-21,35.95,3.582129084,-0.006377396
1955-03-22,36.17,3.588230046,0.006100962
1955-03-23,36.64,3.60114054,0.012910494
1955-03-24,36.93,3.609024229,0.007883689
1955-03-25,36.96,3.609836247,0.000812018
1955-03-28,36.83,3.60631273,-0.003523516
1955-03-29,36.85,3.606855619,0.000542888
1955-03-30,36.52,3.597860056,-0.008995563
1955-03-31,36.58,3.599501643,0.001641587
1955-04-01,36.95,3.609565647,0.010064004
1955-04-04,36.83,3.60631273,-0.003252917
1955-04-05,37.08,3.613077741,0.00676501
1955-04-06,37.17,3.615501984,0.002424244
1955-04-07,37.34,3.620065138,0.004563154
1955-04-11,37.44,3.622739652,0.002674513
1955-04-12,37.66,3.628598523,0.005858872
1955-04-13,37.71,3.629925311,0.001326788
1955-04-14,37.79,3.632044517,0.002119206
1955-04-15,37.96,3.636532974,0.004488456
1955-04-18,38.27,3.644666299,0.008133326
1955-04-19,38.22,3.643358939,-0.001307361
1955-04-20,38.28,3.644927567,0.001568628
1955-04-21,38.32,3.645971953,0.001044387
1955-04-22,38.01,3.637849283,-0.00812267
1955-04-25,38.11,3.640476715,0.002627432
1955-04-26,38.31,3.645710959,0.005234244
1955-04-27,38.11,3.640476715,-0.005234244
1955-04-28,37.68,3.62912945,-0.011347265
1955-04-29,37.96,3.636532974,0.007403524
1955-05-02,38.04,3.638638238,0.002105264
1955-05-03,37.7,3.629660094,-0.008978143
1955-05-04,37.64,3.628067315,-0.00159278
1955-05-05,37.82,3.632838063,0.004770749
1955-05-06,37.89,3.634687225,0.001849162
1955-05-09,37.93,3.635742356,0.001055131
1955-05-10,37.85,3.63363098,-0.002111376
1955-05-11,37.42,3.622205321,-0.011425659
1955-05-12,37.2,3.616308761,-0.00589656
1955-05-13,37.44,3.622739652,0.00643089
1955-05-16,37.02,3.611458307,-0.011281344
1955-05-17,36.97,3.610106773,-0.001351534
1955-05-18,37.28,3.61845699,0.008350217
1955-05-19,37.49,3.624074231,0.005617241
1955-05-20,37.74,3.63072054,0.006646309
1955-05-23,37.48,3.623807457,-0.006913083
1955-05-24,37.46,3.623273697,-0.00053376
1955-05-25,37.6,3.62700405,0.003730353
1955-05-26,37.85,3.63363098,0.006626929
1955-05-27,37.93,3.635742356,0.002111376
1955-05-31,37.91,3.63521493,-0.000527426
1955-06-01,37.96,3.636532974,0.001318044
1955-06-02,38.09,3.63995178,0.003418807
1955-06-03,38.37,3.647275904,0.007324124
1955-06-06,38.69,3.655581169,0.008305264
1955-06-07,38.96,3.662535479,0.00695431
1955-06-08,39.22,3.669186821,0.006651342
1955-06-09,39.01,3.663818024,-0.005368797
1955-06-10,39.25,3.669951444,0.006133421
1955-06-13,39.62,3.679334041,0.009382597
1955-06-14,39.57,3.678071255,-0.001262786
1955-06-15,39.89,3.686125666,0.008054411
1955-06-16,39.96,3.687878954,0.001753288
1955-06-17,40.1,3.691376334,0.003497381
1955-06-20,40.14,3.692373343,0.000997009
1955-06-21,40.51,3.701548857,0.009175514
1955-06-22,40.6,3.703768067,0.002219209
1955-06-23,40.75,3.70745584,0.003687773
1955-06-24,40.96,3.712595981,0.005140141
1955-06-27,40.99,3.713328135,0.000732154
1955-06-28,40.77,3.707946517,-0.005381618
1955-06-29,40.79,3.708436953,0.000490436
1955-06-30,41.03,3.714303506,0.005866553
1955-07-01,41.19,3.718195508,0.003892002
1955-07-05,41.69,3.730261292,0.012065783
1955-07-06,43.18,3.765377425,0.035116133
1955-07-07,42.58,3.751384659,-0.013992766
1955-07-08,42.64,3.75279278,0.00140812
1955-07-11,42.75,3.755369195,0.002576416
1955-07-12,42.75,3.755369195,0
1955-07-13,42.24,3.743367639,-0.012001556
1955-07-14,42.25,3.743604354,0.000236714
1955-07-15,42.4,3.747148362,0.003544008
1955-07-18,42.36,3.746204521,-0.000943842
1955-07-19,42.1,3.740047741,-0.00615678
1955-07-20,42.23,3.743130869,0.003083128
1955-07-21,42.64,3.75279278,0.009661911
1955-07-22,43,3.761200116,0.008407336
1955-07-25,43.48,3.772301062,0.011100947
1955-07-26,43.58,3.77459833,0.002297267
1955-07-27,43.76,3.778720158,0.004121829
1955-07-28,43.5,3.772760938,-0.00595922
1955-07-29,43.52,3.773220603,0.000459664
1955-08-01,42.93,3.759570882,-0.01364972
1955-08-02,43.03,3.761897547,0.002326665
1955-08-03,43.09,3.763290952,0.001393405
1955-08-04,42.36,3.746204521,-0.017086431
1955-08-05,42.56,3.750914845,0.004710324
1955-08-08,42.31,3.745023465,-0.00589138
1955-08-09,41.75,3.731699451,-0.013324013
1955-08-10,41.74,3.731459902,-0.00023955
1955-08-11,42.13,3.740760076,0.009300174
1955-08-12,42.21,3.74265716,0.001897084
1955-08-15,42.17,3.741709068,-0.000948092
1955-08-16,41.86,3.734330717,-0.007378351
1955-08-17,41.9,3.735285827,0.00095511
1955-08-18,41.84,3.73385282,-0.001433007
1955-08-19,42.02,3.738145695,0.004292876
1955-08-22,41.98,3.737193314,-0.000952381
1955-08-23,42.55,3.750679855,0.013486541
1955-08-24,42.61,3.752088968,0.001409112
1955-08-25,42.8,3.756538103,0.004449135
1955-08-26,42.99,3.760967531,0.004429428
1955-08-29,42.96,3.76026945,-0.00069808
1955-08-30,42.92,3.759337918,-0.000931532
1955-08-31,43.18,3.765377425,0.006039507
1955-09-01,43.37,3.769767958,0.004390533
1955-09-02,43.6,3.77505715,0.005289193
1955-09-06,43.86,3.781002743,0.005945593
1955-09-07,43.85,3.780774719,-0.000228024
1955-09-08,43.88,3.781458635,0.000683917
1955-09-09,43.89,3.781686504,0.000227868
1955-09-12,44.19,3.788498519,0.006812015
1955-09-13,44.8,3.802208139,0.01370962
1955-09-14,44.99,3.806440243,0.004232103
1955-09-15,44.75,3.801091445,-0.005348798
1955-09-16,45.09,3.808660492,0.007569048
1955-09-19,45.16,3.810211739,0.001551247
1955-09-20,45.13,3.809547214,-0.000664525
1955-09-21,45.39,3.815291816,0.005744603
1955-09-22,45.39,3.815291816,0
1955-09-23,45.63,3.820565395,0.005273578
1955-09-26,42.61,3.752088968,-0.068476427
1955-09-27,43.58,3.77459833,0.022509362
1955-09-28,44.31,3.791210385,0.016612056
1955-09-29,44.03,3.78487122,-0.006339165
1955-09-30,43.67,3.776661367,-0.008209852
1955-10-03,42.49,3.749268754,-0.027392613
1955-10-04,42.82,3.757005283,0.007736529
1955-10-05,42.99,3.760967531,0.003962247
1955-10-06,42.7,3.75419892,-0.00676861
1955-10-07,42.38,3.746676553,-0.007522367
1955-10-10,41.15,3.717223927,-0.029452626
1955-10-11,40.8,3.708682081,-0.008541846
1955-10-12,41.52,3.726175239,0.017493157
1955-10-13,41.39,3.723039306,-0.003135933
1955-10-14,41.22,3.718923575,-0.00411573
1955-10-17,41.35,3.722072421,0.003148846
1955-10-18,41.65,3.729301369,0.007228947
1955-10-19,42.07,3.739334898,0.010033529
1955-10-20,42.59,3.751619484,0.012284586
1955-10-21,42.59,3.751619484,0
1955-10-24,42.91,3.759104899,0.007485415
1955-10-25,42.63,3.752558231,-0.006546668
1955-10-26,42.29,3.744550651,-0.008007579
1955-10-27,42.14,3.740997408,-0.003553243
1955-10-28,42.37,3.746440565,0.005443156
1955-10-31,42.34,3.745732266,-0.000708299
1955-11-01,42.28,3.744314161,-0.001418105
1955-11-02,42.35,3.745968421,0.00165426
1955-11-03,43.24,3.766765993,0.020797572
1955-11-04,43.96,3.78328013,0.016514137
1955-11-07,44.15,3.787592927,0.004312798
1955-11-09,44.61,3.797958049,0.010365122
1955-11-10,44.72,3.800420829,0.00246278
1955-11-11,45.24,3.811981651,0.011560822
1955-11-14,46.41,3.837514953,0.025533302
1955-11-15,46.21,3.833196225,-0.004318728
1955-11-16,45.91,3.826682958,-0.006513267
1955-11-17,45.59,3.819688394,-0.006994564
1955-11-18,45.54,3.818591061,-0.001097334
1955-11-21,45.22,3.811539467,-0.007051594
1955-11-22,45.66,3.821222641,0.009683174
1955-11-23,45.72,3.822535839,0.001313198
1955-11-25,45.68,3.821660565,-0.000875274
1955-11-28,45.38,3.815071479,-0.006589086
1955-11-29,45.56,3.819030139,0.003958659
1955-11-30,45.51,3.817932082,-0.001098057
1955-12-01,45.35,3.814410177,-0.003521905
1955-12-02,45.44,3.816392774,0.001982598
1955-12-05,45.7,3.822098298,0.005705523
1955-12-06,45.7,3.822098298,0
1955-12-07,45.55,3.818810624,-0.003287674
1955-12-08,45.82,3.824720677,0.005910053
1955-12-09,45.89,3.826247228,0.001526551
1955-12-12,45.42,3.815952537,-0.010294692
1955-12-13,45.45,3.816612821,0.000660284
1955-12-14,45.07,3.808216837,-0.008395984
1955-12-15,45.06,3.807994935,-0.000221902
1955-12-16,45.13,3.809547214,0.001552279
1955-12-19,45.02,3.807106835,-0.002440378
1955-12-20,44.95,3.805550761,-0.001556075
1955-12-21,45.34,3.814189645,0.008638884
1955-12-22,45.41,3.815732345,0.0015427
1955-12-23,45.5,3.817712326,0.001979981
1955-12-27,45.22,3.811539467,-0.006172859
1955-12-28,45.05,3.807772984,-0.003766483
1955-12-29,45.15,3.80999028,0.002217296
1955-12-30,45.48,3.817272669,0.007282389
1956-01-03,45.16,3.810211739,-0.00706093
1956-01-04,45,3.80666249,-0.00354925
1956-01-05,44.95,3.805550761,-0.001111729
1956-01-06,45.14,3.809768771,0.00421801
1956-01-09,44.51,3.795713883,-0.014054888
1956-01-10,44.16,3.787819402,-0.007894481
1956-01-11,44.38,3.792788918,0.004969516
1956-01-12,44.75,3.801091445,0.008302527
1956-01-13,44.67,3.799302135,-0.001789309
1956-01-16,44.14,3.787366401,-0.011935735
1956-01-17,44.47,3.794814805,0.007448404
1956-01-18,44.17,3.788045826,-0.006768979
1956-01-19,43.72,3.777805663,-0.010240162
1956-01-20,43.22,3.766303351,-0.011502312
1956-01-23,43.11,3.763754989,-0.002548362
1956-01-24,43.65,3.776203282,0.012448294
1956-01-25,43.72,3.777805663,0.001602381
1956-01-26,43.46,3.771840975,-0.005964688
1956-01-27,43.35,3.769306703,-0.002534272
1956-01-30,43.5,3.772760938,0.003454235
1956-01-31,43.82,3.780090334,0.007329396
1956-02-01,44.03,3.78487122,0.004780886
1956-02-02,44.22,3.789177175,0.004305956
1956-02-03,44.78,3.801761611,0.012584436
1956-02-06,44.81,3.802431329,0.000669718
1956-02-07,44.6,3.797733859,-0.00469747
1956-02-08,44.16,3.787819402,-0.009914457
1956-02-09,43.66,3.776432351,-0.011387051
1956-02-10,43.64,3.775974161,-0.00045819
1956-02-13,43.58,3.77459833,-0.001375831
1956-02-14,43.42,3.770920164,-0.003678165
1956-02-15,44.04,3.785098312,0.014178147
1956-02-16,43.82,3.780090334,-0.005007978
1956-02-17,44.52,3.795938526,0.015848192
1956-02-20,44.45,3.794364962,-0.001573564
1956-02-21,44.56,3.796836596,0.002471634
1956-02-23,44.95,3.805550761,0.008714165
1956-02-24,45.32,3.813748436,0.008197675
1956-02-27,45.27,3.812644561,-0.001103875
1956-02-28,45.43,3.81617268,0.003528118
1956-02-29,45.34,3.814189645,-0.001983035
1956-03-01,45.54,3.818591061,0.004401416
1956-03-02,45.81,3.824502408,0.005911347
1956-03-05,46.06,3.829944894,0.005442486
1956-03-06,46.04,3.829510584,-0.000434311
1956-03-07,46.01,3.828858764,-0.00065182
1956-03-08,46.12,3.831246695,0.002387931
1956-03-09,46.7,3.843744165,0.012497469
1956-03-12,47.13,3.852909741,0.009165576
1956-03-13,47.06,3.851423383,-0.001486358
1956-03-14,47.53,3.861361091,0.009937707
1956-03-15,47.99,3.870992656,0.009631565
1956-03-16,48.14,3.874113432,0.003120776
1956-03-19,48.59,3.883417748,0.009304316
1956-03-20,48.87,3.889163711,0.005745963
1956-03-21,48.23,3.875981234,-0.013182477
1956-03-22,48.72,3.886089623,0.010108389
1956-03-23,48.83,3.888344878,0.002255255
1956-03-26,48.62,3.884034969,-0.004309909
1956-03-27,48.25,3.876395828,-0.007639141
1956-03-28,48.51,3.881769962,0.005374134
1956-03-29,48.48,3.881151342,-0.00061862
1956-04-02,48.7,3.88567903,0.004527688
1956-04-03,48.53,3.882182163,-0.003496867
1956-04-04,48.8,3.887730313,0.005548149
1956-04-05,48.57,3.883006056,-0.004724257
1956-04-06,48.85,3.888754378,0.005748322
1956-04-09,48.61,3.883829271,-0.004925107
1956-04-10,47.93,3.869741613,-0.014087658
1956-04-11,48.31,3.877638579,0.007896965
1956-04-12,48.02,3.871617591,-0.006020988
1956-04-13,47.95,3.870158801,-0.001458789
1956-04-16,47.96,3.87036733,0.000208529
1956-04-17,47.93,3.869741613,-0.000625717
1956-04-18,47.74,3.865769621,-0.003971992
1956-04-19,47.57,3.86220231,-0.00356731
1956-04-20,47.76,3.866188469,0.003986159
1956-04-23,47.65,3.86388263,-0.002305839
1956-04-24,47.26,3.855664272,-0.008218358
1956-04-25,47.09,3.852060664,-0.003603608
1956-04-26,47.49,3.860519163,0.008458498
1956-04-27,47.99,3.870992656,0.010473493
1956-04-30,48.38,3.879086505,0.008093849
1956-05-01,48.16,3.874528801,-0.004557704
1956-05-02,48.17,3.874736421,0.00020762
1956-05-03,48.34,3.878259375,0.003522955
1956-05-04,48.51,3.881769962,0.003510587
1956-05-07,48.22,3.875773873,-0.00599609
1956-05-08,48.02,3.871617591,-0.004156282
1956-05-09,47.94,3.869950229,-0.001667362
1956-05-10,47.16,3.853546076,-0.016404153
1956-05-11,47.12,3.852697539,-0.000848536
1956-05-14,46.86,3.847164433,-0.005533106
1956-05-15,46.37,3.836652698,-0.010511735
1956-05-16,46.05,3.829727763,-0.006924936
1956-05-17,46.61,3.84181511,0.012087348
